Date,US dollar (USD),Euro (EUR),Japanese yen (JPY),Canadian dollar (CAD),Chinese renmimbi (CNY),UAE dirham (AED),Korean won (KRW),Russian ruble (RUB),Indonesian rupiah (IDR)
1990-08-06,382.25,273.07,57158.92,439.61,1797.02,1402.8,270637.3,0,703901.92
1990-08-07,383.25,274.45,57410.96,440.3,1796.92,1404.55,273041.42,0,703863.51
1990-08-08,384.75,277.81,57733.17,442.17,1815.07,1421.01,275732.58,0,710973.69
1990-08-09,383.6,276.41,57427.28,439.64,1803.84,1409.76,273980.87,0,706575.84
1990-08-10,389.35,280.65,58282.8,447.74,1832.35,1429.96,278315.98,0,717742.28
1990-08-13,404.3,288.85,60784.46,463.53,1889.07,1485.69,287983.13,0,747141.36
1990-08-14,411.5,292.69,61502.3,471.37,1913.07,1505.77,293684.33,0,756632.51
1990-08-15,398.4,282.17,58696.17,455.63,1845.34,1453.67,283287.62,0,729846.99
1990-08-16,402.6,285.52,59732.81,461.75,1866.27,1477.1,288471.82,0,738123.7
1990-08-17,410.6,288.87,60574.23,469.94,1882.54,1501.96,292766.53,0,744557.22
1990-08-20,407.75,288.77,59835.25,466.15,1914.41,1493.66,292863.51,0,759159.01
1990-08-21,413.8,293.08,60552.13,471.18,1940.79,1509.5,295144.55,0,769620.29
1990-08-22,408.75,289.84,59574.09,463.87,1911.14,1486.44,290243.44,0,757862.92
1990-08-23,412.4,291.12,60438.83,466.39,1904.99,1506.47,291067.88,0,755421.96
1990-08-24,410.3,290.86,60105.65,466.93,1901.13,1514.24,295118.7,0,753893.52
1990-08-27,410.3,290.86,60105.65,466.93,1901.13,1514.24,295118.7,0,753893.52
1990-08-28,388.25,273.8,55656.48,443.56,1796.65,1423.75,276393.93,0,712462.67
1990-08-29,384.3,272.1,55182.02,437.11,1779.74,1412.52,274839.03,0,705757.32
1990-08-30,389.75,277.65,56207.13,445.91,1827.52,1436.45,281841.47,0,724701.98
1990-08-31,387.75,278.03,55780.68,447.68,1846.96,1441.03,280291.51,0,732412.13
1990-09-03,386.75,279.02,55493.41,445.7,1838.21,1420.05,278375.58,0,727268.23
1990-09-04,381.4,275.23,54761.47,441.75,1808.92,1403.73,271440.09,0,715678.55
1990-09-05,383.3,273.34,54267.62,440.7,1795.94,1399.26,271267.48,0,710542.68
1990-09-06,387.5,275.52,54617.51,448.21,1807.51,1428.58,276625.46,0,715123.86
1990-09-07,384.6,274.5,53848.05,446.92,1807.24,1415.88,278030.46,0,715016.76
1990-09-10,384.5,277.22,53509.2,450.22,1861.58,1429.47,283495.25,0,730929.49
1990-09-11,378.5,274.63,52938.9,440.29,1839.96,1393.9,272254.24,0,722440.44
1990-09-12,382.05,276.58,52396.61,443.46,1835.3,1395,271079.73,0,720609.93
1990-09-13,382.2,274.59,52442.36,444.87,1829.78,1390.05,269973.84,0,718440.9
1990-09-14,386.2,275.15,52751.5,448.97,1829.91,1410.91,273895.76,0,718494.75
1990-09-17,389.4,276.99,53304.61,451.3,1818.99,1433.15,278616.33,0,724842.45
1990-09-18,386,272.93,53052.38,446.65,1788.07,1410.29,275776.81,0,712523.1
1990-09-19,386.5,276.57,53156.61,448.63,1822.68,1441.33,281202.06,0,726315.1
1990-09-20,386.95,278.73,52897.69,446.68,1840.43,1425.7,279229.42,0,733385.6
1990-09-21,389.3,280.02,53263.72,449.21,1875.18,1436.8,282956.94,0,747234.1
1990-09-24,392.5,278.95,53371.27,451.03,1851.55,1420.14,274718.82,0,717111.9
1990-09-25,403.75,288.12,55404.06,463.89,1912.74,1490.37,290397.93,0,740811.44
1990-09-26,402.7,288.77,55252.47,464.7,1920.56,1488.2,288409.21,0,743839.68
1990-09-27,403.95,289.43,55834.44,465.23,1918.29,1482.77,287911.48,0,742959.4
1990-09-28,408.4,291.86,56458.81,471.4,1937.87,1499.54,291580.3,0,750542.46
1990-10-01,396.3,280.85,54269.7,456.39,1866.42,1460.34,280545.46,0,736048.08
1990-10-02,387.85,275.41,53089.37,447.1,1827.59,1420.68,275001.89,0,720735.93
1990-10-03,389.4,274.63,52978.89,448.42,1823.79,1423.77,274429.62,0,719236.08
1990-10-04,395.75,277.33,52949.55,454.86,1842.38,1444.39,277226.84,0,726567.17
1990-10-05,395.6,278.98,52343.87,456.52,1807.17,1424.2,277173.72,0,712682.87
1990-10-08,390.8,273.88,51077.18,450.39,1825.3,1440.38,278598.29,0,727727.03
1990-10-09,397,276.59,51727.86,457.04,1857.55,1457.79,283521.06,0,740585.8
1990-10-10,391.8,273.39,50916.1,449.93,1835.55,1435.64,278430.87,0,731814.08
1990-10-11,388,271.43,50400.55,446.84,1820.52,1428.24,277430.1,0,725823.24
1990-10-12,388.25,269.12,49957.19,445.09,1813.39,1424.8,277616.45,0,722978.92
1990-10-15,380.7,264.81,48768.96,439.26,1815.65,1398.54,274503.47,0,716401.94
1990-10-16,364.75,252.44,46409.18,421.6,1736.47,1327.65,259956.63,0,685159.72
1990-10-17,366,252.43,45819.89,427.56,1735.33,1342.14,261843.86,0,684709.29
1990-10-18,367.85,253.75,45890.49,431.82,1752.25,1356.59,263832.68,0,691385.38
1990-10-19,372,255.42,46844.13,435.88,1768.72,1369.63,266911.87,0,697887.35
1990-10-22,367.5,254.24,46291.08,430.67,1754.06,1350.36,264010,0,687744.06
1990-10-23,371.65,257.5,47363.44,434.67,1776.61,1367.71,265216.18,0,696582.55
1990-10-24,371.1,255.19,47477.32,432.98,1763.1,1353.81,263731.31,0,691288.73
