Date,US dollar (USD),Euro (EUR),Japanese yen (JPY),Canadian dollar (CAD),Chinese renmimbi (CNY),UAE dirham (AED),Russian ruble (RUB)
1992-04-20,336.7,260.59,44893.37,397.78,1868.89,1241.83,0
1992-04-21,338.3,262.05,45384.09,399.26,1877.24,1242.01,0
1992-04-22,338.1,260.86,45354.87,400.71,1860.16,1236.04,0
1992-04-23,338.5,260.96,45500.96,401.69,1860.26,1240.37,0
1992-04-24,336.55,258.05,45297.52,398.86,1842.23,1232.53,0
1992-04-27,335.7,257.15,44582.73,400.16,1826.56,1224.78,0
1992-04-28,336.75,258.62,44868.39,402.49,1840.21,1236.01,0
1992-04-29,335.7,258.04,44794.8,401.02,1839.14,1245.15,0
1992-04-30,336.35,257.99,44875.08,402.03,1838.54,1244.75,0
1992-05-01,337.5,257.11,44803.42,401.57,1852.77,1237.75,0
1992-05-04,337.5,257.11,44803.42,401.57,1852.77,1237.75,0
1992-05-05,336.75,256.16,44821.32,401.27,1849.6,1233.18,0
1992-05-06,336.7,254.67,44561.89,402.46,1836.96,1228.59,0
1992-05-07,336.05,254.96,44613.39,402.64,1831.37,1233.09,0
1992-05-08,336.9,257.22,44916.85,405.81,1845.77,1245.61,0
1992-05-11,336.15,255.64,44748.14,404.94,1859.69,1232.78,0
1992-05-12,335.25,251.96,43744.34,404.06,1835.26,1222.71,0
1992-05-13,335.2,251.97,43667.52,404.14,1833.98,1234.06,0
1992-05-14,336.9,251.78,43915.34,404.67,1834.68,1235.92,0
1992-05-15,339,253.5,44156.64,408.12,1848.65,1239.83,0
1992-05-18,338.9,250.6,43620.33,405.65,1854.65,1238.82,0
1992-05-19,339.5,250.44,43845.17,405.68,1854.4,1244.09,0
1992-05-20,336.95,250.26,43683.81,403.05,1849.52,1240.82,0
1992-05-21,337.25,252.4,43930.68,402.66,1863.9,1247.04,0
1992-05-22,337.7,253.4,43689.76,403.68,1869.49,1241.83,0
1992-05-25,337.7,253.4,43689.76,403.68,1869.49,1241.83,0
1992-05-26,337.85,252.04,43709.83,405.49,1856.51,1237.37,0
1992-05-27,338.6,256.35,43993.55,407.32,1888.53,1253.16,0
1992-05-28,336.9,253.87,43639.44,404.69,1873.33,1232.81,0
1992-05-29,337.5,251.28,43087.08,406.88,1853.57,1233.38,0
1992-06-01,336.85,251.27,42914.64,405.68,1859.71,1246.92,0
1992-06-02,339,252.49,43234.11,408.19,1869.53,1239.86,0
1992-06-03,339.9,253.34,43411.39,408.01,1883.27,1248.64,0
1992-06-04,338.4,251.29,43145.77,405.13,1865.71,1237,0
1992-06-05,338.8,250.2,42961.41,404.23,1857.74,1238.82,0
1992-06-08,338.7,250.39,43030.05,404.35,1852.73,1239.84,0
1992-06-09,337.8,249.71,43123.42,403.04,1848.82,1238.51,0
1992-06-10,337.65,249.89,43046.45,403.67,1847.49,1236.33,0
1992-06-11,338.25,248.33,42876.77,403.48,1838.24,1234.81,0
1992-06-12,339.6,248.9,43000.13,404.15,1839.6,1242.47,0
1992-06-15,342.7,250.25,43425.9,408.69,1871.92,1254.84,0
1992-06-16,342.35,249.47,43345.92,408.7,1866.49,1251.19,0
1992-06-17,342,250.8,43453.5,409.72,1871.12,1260.43,0
1992-06-18,341.25,248.49,43262.23,408.11,1855.01,1239.47,0
1992-06-19,343.55,250.66,43601.91,411.91,1873.53,1262.05,0
1992-06-22,342.5,249.22,43513.97,409.38,1865.76,1253.44,0
1992-06-23,343.8,250.15,43724.48,410.59,1870.84,1263.95,0
1992-06-24,342.3,246.97,43334.32,408.92,1848.29,1250.09,0
1992-06-25,343.4,245.98,43072.51,410.03,1841,1253.46,0
1992-06-26,343.5,245.53,43164.48,409.68,1841.05,1260.17,0
1992-06-29,342,241.17,42817.26,408.09,1826.93,1252.69,0
1992-06-30,343.4,243.14,43240.65,410.76,1837.3,1259.8,0
1992-07-01,343.55,242.32,42921.29,412.58,1831.37,1259.72,0
1992-07-02,347.1,244.4,42639.84,411.06,1817.46,1252.11,0
1992-07-03,345.7,243.98,43099.35,414.79,1844.76,1276.9,0
1992-07-06,346.6,243.83,43143.52,415.92,1906.57,1266.27,0
1992-07-07,345.6,240.69,42975.69,412.89,1885.28,1263.29,0
1992-07-08,347.5,241.66,43383.28,414.54,1903.16,1287.91,0
1992-07-09,347.25,245.32,43623.69,414.17,1923.75,1297.12,0
1992-07-10,348.7,242.89,43734.98,415.66,1906.65,1285.59,0
1992-07-13,348.6,240.14,43541.11,415.18,1895.94,1279.9,0
1992-07-14,349.3,242.5,43685.34,417.5,1916.13,1289.51,0
1992-07-15,350.9,242.02,43873.88,418.78,1912.41,1282.32,0
1992-07-16,353,242.69,44250.33,419.08,1912.93,1285.98,0
1992-07-17,356.7,243.23,44461.74,424.03,1920.09,1290.8,0
1992-07-20,359.3,248.5,45006.18,427.3,1987.2,1341.51,0
1992-07-21,358.1,249.02,44832.86,427.22,1989.9,1319.23,0
1992-07-22,358.75,249.11,45515.18,426.98,1999.28,1325.44,0
1992-07-23,359.5,248.64,45512.87,427.42,1992.98,1313.72,0
1992-07-24,357.6,249.86,45641.04,426.11,1996.54,1323.63,0
1992-07-27,358.4,247.76,45747.22,426.32,1937.19,1309.03,0
1992-07-28,359.6,246.93,45870.7,426.54,1930.58,1319.94,0
1992-07-29,356.2,246.06,45826.05,425.09,1934.6,1323.71,0
1992-07-30,356.75,246.13,45546.52,422.1,1924.76,1306.07,0
1992-07-31,357.85,246.81,45569.99,424.57,1929.69,1315.57,0
1992-08-03,354.05,243.48,45038.31,419.28,1925.93,1302.42,0
1992-08-04,352.7,242.34,44867.4,418.49,1920.58,1293.26,0
1992-08-05,350.75,241.42,44634.25,414.54,1918.45,1289.81,0
1992-08-06,348.6,240.71,44534.18,414.01,1912.18,1278.2,0
1992-08-07,349.9,238.93,44610.21,413.55,1897.93,1272.03,0
1992-08-10,350.35,239.67,44861.91,415.8,1911.4,1283.35,0
1992-08-11,348.15,238.87,44571.92,412.29,1904.83,1283.56,0
1992-08-12,346.8,236.93,44294.36,413.17,1891.05,1271.63,0
1992-08-13,337.3,229.82,42915.6,402,1835.91,1234.55,0
1992-08-14,335.7,230.33,42389.49,400.69,1841.51,1242.82,0
1992-08-17,337.4,230.49,42437.77,403.27,1841.7,1231.39,0
1992-08-18,336.1,228.94,42415.3,402.9,1831.28,1232.74,0
1992-08-19,338,229.64,42708.56,404.55,1836.4,1236.19,0
1992-08-20,337.25,228.43,42569.37,401.69,1828.54,1235.37,0
1992-08-21,336.9,226.81,42469.32,401.6,1818.67,1228.7,0
1992-08-24,342.3,225.14,42648.07,406.92,1804.26,1241.63,0
1992-08-25,341.4,224.41,42610.72,405.7,1802.68,1251.86,0
1992-08-26,338.5,223.37,42291.22,402.98,1790.97,1245.01,0
1992-08-27,339,224.37,42332.16,404.73,1801.77,1246.26,0
1992-08-28,340,224.5,41899.63,406.82,1849.33,1247.42,0
1992-08-31,340,224.5,41899.63,406.82,1849.33,1247.42,0
1992-09-01,341.7,223.47,42006.68,408.09,1844.62,1250.48,0
1992-09-02,340.45,222.2,41834.24,407.72,1831.45,1249.03,0
1992-09-03,338.85,224.41,42014.69,405.8,1841.22,1255.69,0
1992-09-04,342.05,225.26,42124.16,409.84,1847.89,1260.25,0
1992-09-07,343,225.62,42380.25,411.84,1868,1261.55,0
1992-09-08,342.15,224.02,42000.44,411.55,1853.14,1250.62,0
1992-09-09,343.3,227.95,42307.06,417.59,1887.77,1276.2,0
1992-09-10,342.25,227.31,42110.46,416.86,1879,1250.54,0
1992-09-11,340,231.95,42234.93,415.46,1918.07,1261.6,0
1992-09-14,346.25,243.72,42995.38,420.26,1946.57,1259.84,0
1992-09-15,345.9,244.67,42971.85,421.22,1966.43,1295.11,0
1992-09-16,349,254.67,43600.91,427.92,2050.33,1322.04,0
1992-09-17,348.4,249.99,43329.96,424.59,2081.29,1253.63,0
1992-09-18,347.2,252.9,43300.23,422.83,2122.99,1304.44,0
1992-09-21,349.1,251.44,43178.68,429.75,1954.31,1295.56,0
1992-09-22,349.15,252.93,42290.25,428.72,1958.02,1283.01,0
1992-09-23,348.25,252.65,41836.88,432.13,1953.54,1268.86,0
1992-09-24,348.25,250.98,42016.16,432.38,1952.4,1275.4,0
1992-09-25,349.7,251.16,42106.77,433.51,1954.24,1273.09,0
1992-09-28,348,244.64,41589.03,432.69,1896.86,1270.64,0
1992-09-29,347.5,240.2,41584.14,436.76,1851.85,1256.36,0
1992-09-30,349,241.25,41874.13,435.49,1847.32,1287.81,0
1992-10-01,348.55,242.93,41850.07,436.47,1892.75,1286.31,0
1992-10-02,348,240.84,41534.19,437.32,1901.26,1266.93,0
1992-10-05,349.5,244.45,41785.81,438.31,1968.12,1295.62,0
1992-10-06,350.3,247.79,41945.95,437.26,1958.79,1283.48,0
1992-10-07,350.15,248.68,42009.88,437.03,1952.26,1284.4,0
1992-10-08,350.5,253.84,42412.58,437.81,1985.43,1294.88,0
1992-10-09,350.1,254.92,42701.42,438.5,1981.99,1288.81,0
1992-10-12,346.5,250.33,41915.32,430.13,1895.99,1278.09,0
1992-10-13,343.75,247.69,41692.5,427.94,1867.8,1253.62,0
1992-10-14,343.75,246.87,41573.78,430.32,1876,1270.34,0
1992-10-15,341.85,243.41,41086.28,426.73,1874.4,1258,0
1992-10-16,341.75,247.5,40939.89,426.1,1924.17,1276.29,0
1992-10-19,342.6,248.71,41040.61,427.83,1984.33,1248.96,0
1992-10-20,343.5,255.87,41894.12,424.75,1997.5,1261.09,0
1992-10-21,343.75,254,41837.69,426.15,2012.57,1266.73,0
1992-10-22,342.65,253.91,41365.28,427.07,1997.47,1257.23,0
1992-10-23,342.5,257.13,41777.36,427.12,2007.12,1274.98,0
1992-10-26,341.45,256.37,41632.37,427.19,1941.04,1273.07,0
1992-10-27,338.25,253.44,41397.61,417.3,1932.59,1239.09,0
1992-10-28,338.2,254,41430.88,419.13,1934.14,1245.98,0
1992-10-29,339.5,254.5,41896.9,421.89,1950.85,1250.8,0
1992-10-30,339.25,254.97,41795.6,421,1958.77,1245.94,0
1992-11-02,339.5,259.51,42063.42,421.74,1916.19,1268,0
1992-11-03,338.6,257.84,41340.72,421.72,1890.74,1225.06,0
1992-11-04,337.8,257.74,41490.9,420.24,1880.2,1236.18,0
1992-11-05,338.05,260.05,41486.98,422.01,1899.94,1251.14,0
1992-11-06,337.1,261.77,41452.1,422.64,1895.83,1240.43,0
1992-11-09,334.5,258.71,41338.27,421.29,1868.51,1233.82,0
1992-11-10,330.35,256.6,41075.54,417.74,1856.64,1214.05,0
1992-11-11,331.15,255.58,41068.28,419.04,1846.5,1211.37,0
1992-11-12,333.1,257.57,41309.67,420.42,1859.81,1222.07,0
1992-11-13,334.4,255.16,41435.82,422.45,1836.34,1212.58,0
1992-11-16,335.4,259.51,41883.61,425.57,1907.73,1250.44,0
1992-11-17,334.3,259.96,41622.54,426.12,1900.85,1223.71,0
1992-11-18,335.1,260.62,41694.71,427.19,1904.14,1229.86,0
1992-11-19,334.25,257.5,41276.92,424.15,1885.06,1221.51,0
1992-11-20,336.1,261.74,41722.41,429.71,1910.45,1244.05,0
1992-11-23,334.05,261.99,41467.54,428.42,1883.88,1221.96,0
1992-11-24,334.3,262.16,41498.57,430.4,1885.29,1226.9,0
1992-11-25,334.35,260.56,41451.05,428.88,1878.15,1228.29,0
1992-11-26,334.7,261.45,41562.65,428.6,1883.21,1230.54,0
1992-11-27,334.05,261.8,41549.08,427.76,1892.6,1233.7,0
1992-11-30,334.2,261.39,41568.03,429.81,1913.01,1227.06,0
1992-12-01,334.65,260.63,41654.28,429.28,1886.91,1211.77,0
1992-12-02,335.65,259.77,41780.17,429.4,1877.89,1205.98,0
1992-12-03,335.25,260.37,41785.88,428.02,1854.09,1214.35,0
1992-12-04,335.6,262.89,41909.58,429.22,1866.75,1238.43,0
1992-12-07,334.6,257.85,41627.39,425.55,1907.48,1198.97,0
1992-12-08,335.25,256.45,41565.17,427.62,1899.82,1221.97,0
1992-12-09,333.5,257.62,41328.93,425.29,1923.02,1240.76,0
1992-12-10,333.7,258.88,41203.52,425.11,1939.62,1223.93,0
1992-12-11,335.1,260.06,41497.81,427.23,1945.88,1227.88,0
1992-12-14,335.2,258.57,41444.86,427.51,1961.12,1231.07,0
1992-12-15,334.9,258.76,41542.12,427.92,1955.62,1225.65,0
1992-12-16,337.3,258.88,41440.62,431.73,1958.39,1237.17,0
1992-12-17,338.65,261.06,41699.04,432.06,1970.6,1244.88,0
1992-12-18,337,260.36,41546.51,429.67,1971.03,1245.15,0
1992-12-21,333.9,258.33,41030.53,423.11,1954.14,1228.61,0
1992-12-22,332.6,260.33,41061.72,419.69,1978.79,1223.86,0
1992-12-23,333,261.85,41229.62,419.49,1997.39,1226.96,0
1992-12-24,333,261.29,41232.23,418.84,1907.92,1222.19,0
1992-12-25,333,261.29,41232.23,418.84,1907.92,1222.19,0
1992-12-28,333,261.29,41232.23,418.84,1907.92,1222.19,0
1992-12-29,332.5,265.08,41466.43,419.28,1928.92,1214.22,0
1992-12-30,332.9,265.68,41488.69,422.59,1932.51,1224.63,0
1992-12-31,332.9,266.67,41576.23,425.33,1931.47,1223.97,0
1993-01-01,332.9,266.67,41576.23,425.33,1931.47,1223.97,0
1993-01-04,328.25,267.04,41126.84,419.68,1918.2,1214.69,0
1993-01-05,328.6,265.98,41088.28,417.26,1866.82,1193.53,0
1993-01-06,329.6,267.66,41253.42,421.08,1876.75,1208.96,0
1993-01-07,329.15,266.96,41197.35,421.4,1881.51,1211.6,0
1993-01-08,329.1,267.01,41244.2,421.41,1873.91,1201.19,0
1993-01-11,328.4,264.61,41063.25,419.3,1864.2,1207.42,132.71
1993-01-12,329.2,266.05,41256.88,420.16,1885.12,1214.09,134.2
1993-01-13,327.55,265.16,41276.21,420.42,1876.28,1207.86,133.57
1993-01-14,327.65,263.36,41182.7,418.65,1879.3,1206.61,133.79
1993-01-15,327.7,265.06,41337.32,419.8,1888.79,1207.82,134.46
1993-01-18,328.15,262.77,41199.76,418.24,1873.5,1201.93,144.93
1993-01-19,329,262.34,41324.23,420.25,1881.58,1206.26,145.56
1993-01-20,329,261.23,41098.35,421.12,1890.74,1206.9,146.27
1993-01-21,329.75,263.49,41218.76,423.7,1923.76,1210.82,148.82
1993-01-22,328.75,259.03,41026.85,419.16,1897.3,1196.53,146.78
1993-01-25,328.45,255.81,40490.23,418.7,1851.79,1204.49,160.16
1993-01-26,330.9,258.47,40932.24,420.94,1891.68,1215.81,163.61
1993-01-27,330.6,259.96,40983.91,419.44,1919.29,1210.96,166
1993-01-28,329.95,260.04,40958.19,418.18,1912.99,1206.38,165.45
1993-01-29,330.45,264.28,41222.92,419.45,1953.9,1217.51,168.99
1993-02-01,329.75,268.11,41176.22,417.55,1978.95,1212.26,197.31
1993-02-02,329.65,268.92,41149.3,416.39,1988.62,1215.03,198.28
1993-02-03,328.2,269.05,40796.18,415.4,1996.44,1201.39,199.06
1993-02-04,328,269.55,40858.14,414.82,1980.03,1206.04,197.42
1993-02-05,327.75,269.16,40770.57,413.03,1975.79,1205.79,197
1993-02-08,327.95,269.38,40666.25,414.41,1887.96,1204.2,187.13
1993-02-09,328.05,269.24,39787.99,415.77,1900.42,1205.04,188.37
1993-02-10,329.85,271.86,39859.27,417.31,1914.86,1212.46,189.8
1993-02-11,332,274.12,39905.54,416.49,1939.57,1219.1,192.25
1993-02-12,329.2,272.32,39769.15,413.83,1924.48,1208.98,190.75
1993-02-15,328.6,271.76,39766.74,412.28,1901.59,1205.64,185.1
1993-02-16,329.45,268.79,39431.62,413.21,1866.52,1204.27,181.69
1993-02-17,330.6,269.59,39493.45,416.91,1877.58,1212.32,182.76
1993-02-18,329.95,269.99,39431.97,416.58,1871.94,1216.86,182.22
1993-02-19,330.8,271.48,39386.4,415.72,1867.07,1209.07,181.74
1993-02-22,329.7,270.48,38351.7,416.26,1898.8,1209.81,181.71
1993-02-23,329.6,268.18,38460.86,413.52,1893.02,1205.72,181.15
1993-02-24,329.9,269.72,38568.72,415.99,1923.75,1212.21,184.09
1993-02-25,329.6,270.86,38722.26,413.04,1931.41,1213.8,184.83
1993-02-26,327.6,270.45,38676.62,409.21,1929.13,1201.74,184.61
1993-03-01,328.5,270.97,38952.36,410.85,1873.89,1206.67,192.95
1993-03-02,329.15,270.97,38743.58,410.61,1866.58,1208.6,192.2
1993-03-03,329.55,271.66,38580.06,410.69,1866.91,1210.06,192.23
1993-03-04,328.05,269.22,38298.81,407.35,1853.3,1204.58,190.83
1993-03-05,329.75,274.79,38824.35,411.85,1873.21,1213.81,192.88
1993-03-08,327.5,272.23,38176.28,408.38,1881.1,1202.56,212.37
1993-03-09,326.95,273.63,38391.03,407.04,1891.69,1201.79,213.56
1993-03-10,326.1,272.37,38471.82,406.57,1890.06,1186.14,213.38
1993-03-11,326.9,272.69,38401.93,406.32,1889.42,1196.21,213.31
1993-03-12,327,273.62,38480.7,406.81,1893.3,1200.3,213.74
1993-03-15,328,273.89,38870.69,408.6,1878.8,1204.42,213.65
1993-03-16,329,274.95,38421.29,410.85,1870.84,1209.49,212.74
1993-03-17,328.75,274.96,38516.59,411.22,1861.69,1206.59,211.7
1993-03-18,330.25,274.77,38622.5,412.09,1839.75,1210.22,209.21
1993-03-19,331.65,272.55,38464.31,413.7,1829.57,1219.88,208.05
1993-03-22,332.6,273.69,38445.68,414.41,1903.33,1222.15,208.85
1993-03-23,331.9,272.36,38425.23,414.12,1905.09,1216.68,209.05
1993-03-24,331,271.74,38681.84,412.27,1901.2,1214.2,208.62
1993-03-25,332.6,275.04,39036.48,413.83,1921.41,1222.7,210.84
1993-03-26,332.7,273.3,38714.63,414.03,1900.07,1220.85,208.5
1993-03-29,331.7,272.66,38765.11,413.46,1894.36,1219.24,225.28
1993-03-30,334.4,273.59,39031.96,418.5,1904.67,1224.35,226.51
1993-03-31,337.8,274.97,38817.25,424.52,1910.62,1239.8,227.22
1993-04-01,336.35,271.97,38364.43,423.88,1877.48,1228.98,223.28
1993-04-02,340.1,275.89,38828.54,428.4,1908.41,1261.23,226.96
1993-04-05,339.25,273.53,38633.07,429.16,1956.81,1248.67,233.84
1993-04-06,338.4,275.45,38556.13,426.13,1955.75,1241.73,233.71
1993-04-07,336.75,274.31,38274.67,423.74,1944.29,1235.34,232.34
1993-04-08,337.5,273.13,38342.22,424.36,1915.61,1240.56,231.41
1993-04-09,337.5,273.13,38342.22,424.36,1915.61,1240.56,231.41
1993-04-12,337.5,273.13,38342.22,424.36,1915.61,1240.56,231.41
1993-04-13,336.7,267.04,38173.05,424.38,1869.39,1236.76,225.82
1993-04-14,338.25,270.27,38563.77,427.25,1885.86,1233.6,227.81
1993-04-15,338.9,272.3,38242.03,426.02,1891.49,1244.55,228.49
1993-04-16,337.85,273.05,38012.26,425.16,1915.71,1265.75,231.42
1993-04-19,339.6,272.03,37721.1,425.96,1915.26,1242.59,265.7
1993-04-20,339.9,272.5,37638.08,427.3,1913.84,1251.26,265.5
1993-04-21,339,272.44,37617.64,426.37,1915.61,1247.89,265.75
1993-04-22,339.3,272.82,37316.44,428.18,1903.06,1243.66,264.01
1993-04-23,344.9,273.38,38157.98,435.12,1901.31,1265.84,263.76
1993-04-26,349.25,273.43,38549.34,439.31,1969.09,1284.87,268.92
1993-04-27,351.4,277.23,39081.59,446.15,1996.28,1296.08,272.64
1993-04-28,349.7,276.26,39331.51,445.27,1994.84,1285.98,272.44
1993-04-29,355.6,280.53,39668.33,452.37,2029.14,1306.17,277.12
1993-04-30,354.3,281.13,39404.32,450.83,2024.25,1305.42,276.46
1993-05-03,354.3,281.13,39404.32,450.83,2024.25,1305.42,290.44
1993-05-04,356.15,279.22,39288.78,452.53,2032.88,1309.29,291.68
1993-05-05,354.25,278.6,39016.07,451.03,2024.61,1297.34,290.49
1993-05-06,355.5,279.44,39172.94,451.73,2029.81,1304.98,291.24
1993-05-07,357.5,281.38,39438.5,453.51,2034.75,1318.78,291.95
1993-05-10,356.8,284.91,39863.96,452.45,2083.66,1322.95,298.97
1993-05-11,355.35,284.79,39521.73,453.29,2065.78,1302.26,296.4
1993-05-12,356.2,285.73,39719.73,454.45,2082.2,1314.12,298.76
1993-05-13,367,296.3,40958.25,466.96,2156.58,1347.23,309.43
1993-05-14,368.2,294.72,40804.74,468.84,2145.35,1348.11,307.82
1993-05-17,369.25,297.69,41128.14,471.74,2110.96,1362.52,317.29
1993-05-18,367.8,297.63,41006.74,467.95,2104.73,1348.84,316.36
1993-05-19,381.9,308.68,42178.74,483.28,2171.25,1405.09,326.36
1993-05-20,373.8,300.48,41319.78,473.5,2105.39,1366.84,316.46
1993-05-21,373.25,302.32,41223.41,473.37,2122.07,1377.67,318.96
1993-05-24,379.25,308.93,41816.33,479.07,2203.23,1389.39,358.63
1993-05-25,377.5,306.05,41359.82,476.49,2182.4,1386.65,355.24
1993-05-26,374.5,305.24,40648.58,473.49,2160.86,1374.66,351.73
1993-05-27,374.75,302.65,40367,472.23,2149.09,1369.87,349.82
1993-05-28,377.45,300.65,40441.07,479.85,2163.6,1386.48,350.98
1993-05-31,377.45,300.65,40441.07,479.85,2163.6,1386.48,373.86
1993-06-01,377.35,301.64,40544.21,482.26,2182.17,1398.38,377.07
1993-06-02,369,294.84,39749.55,469.69,2142.62,1352.32,370.24
1993-06-03,374.7,299.76,40281.2,477.53,2177.84,1376.38,376.32
1993-06-04,377.6,306.39,40670.35,484.69,2225.77,1392.24,384.61
1993-06-07,372.8,301.27,40021.52,476.34,2109.12,1364.28,403.79
1993-06-08,375.25,303.52,39909.74,481.63,2129.28,1377,407.65
1993-06-09,371.45,302.84,39596.85,476.27,2112.58,1367.13,404.45
1993-06-10,370.8,301.97,39410.45,473.9,2102.64,1344.35,402.55
1993-06-11,370.35,299.51,39268.54,474.14,2091.83,1362.2,400.48
1993-06-14,363,293.6,38141.78,464.95,2074.77,1334.25,392.01
1993-06-15,365.35,297.95,38587.42,467.49,2095.75,1343.3,395.98
1993-06-16,368,303.87,39210.11,470.77,2136.21,1350.39,403.62
1993-06-17,369.45,304.61,39370.66,471.72,2128.36,1354.37,402.14
1993-06-18,370.9,310.06,40536.23,473.54,2164.56,1364.22,408.98
1993-06-21,370.55,311.33,41159.8,472,2149.9,1359.58,408.54
1993-06-22,368.8,310.97,41047.08,470.86,2153.79,1361.59,409.28
1993-06-23,367.1,308.87,40075.59,469.44,2151.87,1349.36,408.92
1993-06-24,373.9,317.88,40801.86,479.44,2197.7,1372.16,417.62
1993-06-25,376.1,318.75,39887.46,482.59,2196.42,1381.49,417.38
1993-06-28,375.35,318.02,39785.12,481.82,2140.02,1376.45,394.63
1993-06-29,375.35,316.31,40180.41,480.42,2124.37,1381.23,391.74
1993-06-30,378.45,321.12,40416.99,485.51,2156.97,1405.98,397.76
1993-07-01,379,320.75,40701.41,488.17,2138.63,1392.14,394.37
1993-07-02,388.1,328.34,42156.79,500.6,2191.43,1427.02,404.11
1993-07-05,387.6,327.71,42247.53,497.61,2238.93,1422.82,405.72
1993-07-06,391.65,331.91,42342.33,503.31,2264.57,1439.51,410.36
1993-07-07,395.8,336.69,42629.74,509.04,2315.4,1459.22,419.57
1993-07-08,395.2,336.9,42942.17,506.72,2307.25,1446.56,418.1
1993-07-09,393.1,338.59,43117.61,502.68,2316.68,1441.06,419.81
1993-07-12,393.4,340.94,43119.62,502.53,2290.24,1443.04,418.38
1993-07-13,392.45,338.72,42503.37,501.24,2261,1438.2,413.04
1993-07-14,394.4,340.68,42327.46,506.09,2258.62,1444.38,412.6
1993-07-15,392.7,340.73,42489.71,502.88,2270.8,1447.34,414.83
1993-07-16,392,340.22,42407.08,501.73,2280.55,1436.54,416.61
1993-07-19,394.8,338.64,42812.8,505.06,2273.37,1447.78,405.07
1993-07-20,392.1,337.98,42500.38,501.91,2253.32,1444.62,401.5
1993-07-21,392.4,336.87,42556.42,500.57,2235.68,1443.42,398.36
1993-07-22,389.15,336.51,41557.9,496.24,2227.3,1435.04,396.86
1993-07-23,391.3,339.77,41756.95,501.74,2255.48,1437.31,401.89
1993-07-26,391.75,341.21,41861.44,501.55,2277.31,1439.46,397.25
1993-07-27,392.35,342.37,41736.55,504.13,2299.17,1446.03,401.06
1993-07-28,393.15,341.36,41422.37,503.92,2300,1442.66,401.21
1993-07-29,394,345.96,41811.98,507.44,2314.28,1455.19,403.7
1993-07-30,401.75,354.79,42136.42,515.38,2362.18,1467.19,412.05
1993-08-02,405.6,355.71,42343.64,519.7,2335.95,1476.77,402.96
1993-08-03,403.75,350.79,42132.81,520.22,2302.12,1479.26,397.12
1993-08-04,402.65,349.98,42183.05,518.54,2301.2,1477.2,396.96
1993-08-05,387.75,338.61,40439.43,500.23,2230.9,1424.27,384.84
1993-08-06,379.4,329.27,39636.95,488.81,2172.66,1383.37,374.79
1993-08-09,381.7,332.03,39997.36,493.51,2192.42,1401.31,378.2
1993-08-10,380.35,333.46,39783.13,491.28,2205.34,1398.7,380.43
1993-08-11,376,330.58,38991.19,488.7,2189.73,1380.89,377.74
1993-08-12,376.3,331.63,38838.92,492.04,2206.46,1374.85,380.62
1993-08-13,367.6,323.4,37591.19,482.45,2160.62,1348.17,372.71
1993-08-16,372.6,323.42,37661.75,489.6,2129.27,1350.42,371.55
1993-08-17,371.6,322.79,37709.4,489.47,2117.84,1368.33,369.55
1993-08-18,373.7,322.3,38037.1,492.42,2095.31,1363.6,365.62
1993-08-19,373.4,321.72,38877.74,492.2,2103.37,1377.7,367.03
1993-08-20,373.25,319.71,39152.97,491.2,2094.87,1369.37,365.54
1993-08-23,373.1,321.6,38551.59,493.04,2178.75,1377.92,363.41
1993-08-24,373.65,320.57,38763.26,492.75,2190.72,1371.76,365.4
1993-08-25,371.15,319.56,38930.11,487.56,2196.61,1363.05,366.38
1993-08-26,371.25,317.07,38787.32,486.75,2160.76,1353.86,360.4
1993-08-27,369.25,315.43,38389.21,486.51,2132.45,1357.4,360.13
1993-08-30,369.25,315.43,38389.21,486.51,2132.45,1357.4,360.13
1993-08-31,371.55,318.97,38903.5,490.7,2164.48,1364.31,365.36
1993-09-01,369.05,314.17,38985.87,486.19,2121.39,1353.79,358.09
1993-09-02,369.25,313.89,39114.46,489.67,2131.74,1354.25,359.84
1993-09-03,362.8,304.29,38086.26,481.51,2059.51,1317.51,347.64
1993-09-06,364.25,302.65,37927.84,485.55,2111.98,1341.6,354.82
1993-09-07,354.8,294.63,36917.59,469.46,2036.52,1300.28,342.14
1993-09-08,351.75,293.34,37161.52,463.63,2021.63,1289.68,339.64
1993-09-09,353.3,290.79,37015.62,464.8,2016.79,1295.59,338.83
1993-09-10,351.5,288.59,37328.44,460.99,2009.11,1287.93,337.54
